,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
7515,1991,PALLIPET,SUBRAMANI P.M.,N,IND,M,11,152410,99256,96565,0.6512433567351223,N
7516,1991,PALLIPET,SHANMUGAM M.,N,IND,M,11,152410,99256,96565,0.6512433567351223,N
7516,1991,PALLIPET,SHANMUGAM M.,N,IND,M,11,152410,99256,96565,0.6512433567351223,N
7517,1991,PALLIPET,GOVINDASAWAMY A.,N,IND,M,11,152410,99256,96565,0.6512433567351223,W
7518,1991,PALLIPET,LOAGANATHAN S.D.,N,IND,M,11,152410,99256,96565,0.6512433567351223,N
7519,1991,PALLIPET,SUBRAMAINYAM T.M.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7520,1991,PALLIPET,PANDIAN V.A.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7521,1991,PALLIPET,MUNUSAMY C.D.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7522,1991,PALLIPET,MUNUSAMY V.S.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7523,1991,PALLIPET,MANI M.P.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7524,1991,PALLIPET,MANGAYA MUDALI,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7525,1991,PALLIPET,NAGAPPAN S.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7526,1991,PALLIPET,SELVI K.,N,IND,F,10,152410,99256,96565,0.6512433567351223,N
7527,1991,PALLIPET,SUNDARAN E.S.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7528,1991,PALLIPET,SINGARAVELU V.S.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7529,1991,PALLIPET,SAB ABATHY K.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7530,1991,PALLIPET,DEVAN T.A.,N,IND,M,10,152410,99256,96565,0.6512433567351223,N
7531,1991,PALLIPET,SHANMUGAM D.K.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7532,1991,PALLIPET,MANICKAM P.N.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7533,1991,PALLIPET,PONNAPPAN C.R.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7534,1991,PALLIPET,PERUMAL P.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7535,1991,PALLIPET,DURAIVEL V.T.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7536,1991,PALLIPET,SUBRAMANI K.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7536,1991,PALLIPET,SUBRAMANI K.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7537,1991,PALLIPET,SANKARAN P.K.V.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7538,1991,PALLIPET,GUVINDASAMY K.P.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7539,1991,PALLIPET,ARUMUGAM P.D.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7540,1991,PALLIPET,SUBRAMANI P.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7541,1991,PALLIPET,THIYAGARAJAN E.,N,IND,M,9,152410,99256,96565,0.6512433567351223,N
7542,1991,PALLIPET,PONNAMBALAM A.S.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7542,1991,PALLIPET,PONNAMBALAM A.S.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7543,1991,PALLIPET,YOGANATHAN K.G.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7544,1991,PALLIPET,PALANI K.S.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7545,1991,PALLIPET,NEELAKANDAN P.E.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7546,1991,PALLIPET,DEVARAJ M.V.,N,IND,M,8,152410,99256,96565,0.6512433567351223,W
7547,1991,PALLIPET,SUBRAMANIAREDDY V.V.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7547,1991,PALLIPET,SUBRAMANIAREDDY V.V.,N,IND,M,8,152410,99256,96565,0.6512433567351223,N
7548,1991,PALLIPET,VADOVE; V.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7549,1991,PALLIPET,SUNDARAMUDALI P.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7550,1991,PALLIPET,MAHADEVAN A.S.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7551,1991,PALLIPET,MANEICKKAM V.R.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7552,1991,PALLIPET,RAMALINGAM V.K.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7552,1991,PALLIPET,RAMALINGAM V.K.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7553,1991,PALLIPET,SIVALINGAM M.K.,N,IND,M,7,152410,99256,96565,0.6512433567351223,N
7554,1991,PALLIPET,NARAYANASAMY V.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7555,1991,PALLIPET,KRUBANANTHAN K. L.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7556,1991,PALLIPET,GURUNATHAN G.G.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7557,1991,PALLIPET,KOTHANDAN S.T.,N,IND,M,6,152410,99256,96565,0.6512433567351223,W
7558,1991,PALLIPET,DEVASIGANAMI M.S.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7558,1991,PALLIPET,DEVASIGANAMI M.S.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7559,1991,PALLIPET,NATARAJAN C.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7560,1991,PALLIPET,RAMAKRISHNAN S.M.,N,IND,M,6,152410,99256,96565,0.6512433567351223,N
7561,1991,PALLIPET,VINAYAGAM K.E.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7562,1991,PALLIPET,JAYAPAL P.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7563,1991,PALLIPET,VELUNATHAN P.K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7563,1991,PALLIPET,VELUNATHAN P.K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7564,1991,PALLIPET,VELUKAN K.K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7565,1991,PALLIPET,VISWANATHAN K.O.,N,IND,M,5,152410,99256,96565,0.6512433567351223,W
7566,1991,PALLIPET,VASU S.,N,IND,M,5,152410,99256,96565,0.6512433567351223,W
7567,1991,PALLIPET, LOGANATHAN A.P.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7567,1991,PALLIPET, LOGANATHAN A.P.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7568,1991,PALLIPET,LOGANATHAMUDALIAR K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7569,1991,PALLIPET,RAMASAMY E.M.,N,IND,M,5,152410,99256,96565,0.6512433567351223,W
7569,1991,PALLIPET,RAMASAMY E.M.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7570,1991,PALLIPET,DESAPPAN E.G.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7571,1991,PALLIPET,SUBRAMANIAM K.O.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7571,1991,PALLIPET,SUBRAMANIAM K.O.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7572,1991,PALLIPET,SUBRAMANI K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7573,1991,PALLIPET,VENKATESA MUDALI S.K.,N,IND,M,5,152410,99256,96565,0.6512433567351223,N
7574,1991,PALLIPET,MOHAN K.,N,IND,M,4,152410,99256,96565,0.6512433567351223,N
7575,1991,PALLIPET,VASUDEVAN S.N.,N,IND,M,4,152410,99256,96565,0.6512433567351223,N
7576,1991,PALLIPET,ANNAMALAI K.A.,N,IND,M,4,152410,99256,96565,0.6512433567351223,N
7577,1991,PALLIPET,NEELAGANDAN M.,N,IND,M,4,152410,99256,96565,0.6512433567351223,W
7578,1991,PALLIPET,KANNIYAPPAN S.P.,N,IND,M,4,152410,99256,96565,0.6512433567351223,N
7578,1991,PALLIPET,KANNIYAPPAN S.P.,N,IND,M,4,152410,99256,96565,0.6512433567351223,N
7579,1991,PALLIPET,SEKAR J.,N,IND,M,3,152410,99256,96565,0.6512433567351223,N
7580,1991,PALLIPET,KESAPPA MUDALY G.,N,IND,M,3,152410,99256,96565,0.6512433567351223,N
7581,1991,PALLIPET,MANI S.P.,N,IND,M,3,152410,99256,96565,0.6512433567351223,W
7581,1991,PALLIPET,MANI S.P.,N,IND,M,3,152410,99256,96565,0.6512433567351223,N
7582,1991,PALLIPET,JAGANNADHAN N.S.,N,IND,M,3,152410,99256,96565,0.6512433567351223,W
7583,1991,PALLIPET,KOTHANDAN S.P.,N,IND,M,3,152410,99256,96565,0.6512433567351223,N
7584,1991,PALLIPET,JAGANNATHAN V.M.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7585,1991,PALLIPET,EKKAMBARAM P.V.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7586,1991,PALLIPET,VEDACHALAM A.M.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7586,1991,PALLIPET,VEDACHALAM A.M.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7587,1991,PALLIPET,VELLAPPAN M.E.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7588,1991,PALLIPET,JANAKIRAMAN M.S.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7589,1991,PALLIPET,JANAGIRAMAM A.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7589,1991,PALLIPET,JANAGIRAMAM A.,N,IND,M,2,152410,99256,96565,0.6512433567351223,N
7590,1991,PALLIPET,JOTHI S.G.,N,IND,M,1,152410,99256,96565,0.6512433567351223,N
7591,1991,PALLIPET,JAGANNATHAN P.,N,IND,M,1,152410,99256,96565,0.6512433567351223,N
7592,1991,PALLIPET,VINAYAGAM S.S.,N,IND,M,1,152410,99256,96565,0.6512433567351223,N
7593,1991,PALLIPET,VENKATASAN V.G.,N,IND,M,1,152410,99256,96565,0.6512433567351223,N
7594,1991,PALLIPET,GUNASEKAR S.,N,IND,M,0,152410,99256,96565,0.6512433567351223,N
7595,1991,PALLIPET,JAYARAMAN G.,N,IND,M,0,152410,99256,96565,0.6512433567351223,N
7596,1991,PALLIPET,JOTHI R.,N,IND,M,0,152410,99256,96565,0.6512433567351223,N
7597,1991,PALLIPET,JOTHI S.,N,IND,M,0,152410,99256,96565,0.6512433567351223,N
7598,1991,ARKONAM,LATA PRIYAKUMAR,W,INC,F,61314,170964,113940,110992,0.6664560960202148,N
7599,1991,ARKONAM,G. MANI,N,DMK,M,30332,170964,113940,110992,0.6664560960202148,N
7600,1991,ARKONAM,EZHILARASU,N,PMK,M,18433,170964,113940,110992,0.6664560960202148,N
7601,1991,ARKONAM,PUSHPA NEHRU,N,TMM,F,428,170964,113940,110992,0.6664560960202148,W
7602,1991,ARKONAM,S. MANAVATHI,N,IND,F,253,170964,113940,110992,0.6664560960202148,N
7603,1991,ARKONAM,G. DAVID,N,IND,M,232,170964,113940,110992,0.6664560960202148,W
7603,1991,ARKONAM,G. DAVID,N,IND,M,232,170964,113940,110992,0.6664560960202148,N
7604,1991,SHOLINGHUR,A.M. MUNIRATHINAM,W,INC,M,58563,158696,111992,108647,0.7057014669556889,N
7605,1991,SHOLINGHUR,C. MANICKAM,N,DMK,M,24453,158696,111992,108647,0.7057014669556889,N
7606,1991,SHOLINGHUR,P. PANCHATCHARAM,N,PMK,M,22600,158696,111992,108647,0.7057014669556889,N
7606,1991,SHOLINGHUR,P. PANCHATCHARAM,N,PMK,M,22600,158696,111992,108647,0.7057014669556889,N
7607,1991,SHOLINGHUR,M.K. SANTHA KUMAR,N,BJP,M,1543,158696,111992,108647,0.7057014669556889,N
7608,1991,SHOLINGHUR,N. CHANDIRAN,N,IND,M,620,158696,111992,108647,0.7057014669556889,N
7608,1991,SHOLINGHUR,N. CHANDIRAN,N,IND,M,620,158696,111992,108647,0.7057014669556889,N
7609,1991,SHOLINGHUR,T. ANNAMALAI,N,JP,M,393,158696,111992,108647,0.7057014669556889,N
7609,1991,SHOLINGHUR,T. ANNAMALAI,N,JP,M,393,158696,111992,108647,0.7057014669556889,N
7610,1991,SHOLINGHUR,S. GANESAN,N,IND,M,279,158696,111992,108647,0.7057014669556889,N
7611,1991,SHOLINGHUR,C. KUPPUSAMI,N,IND,M,196,158696,111992,108647,0.7057014669556889,N
7612,1991,RANIPET,N.G. VENUGOPAL,W,ADMK,M,65204,185387,126933,122356,0.6846920226337337,N
7613,1991,RANIPET,M ABDUL LATHEEF,N,DMK,M,32332,185387,126933,122356,0.6846920226337337,N
7613,1991,RANIPET,M ABDUL LATHEEF,N,DMK,M,32332,185387,126933,122356,0.6846920226337337,W
7614,1991,RANIPET,ANANTHALAI P. NATESAN,N,PMK,M,23064,185387,126933,122356,0.6846920226337337,N
7615,1991,RANIPET,N.B. VENTARAMAN,N,BJP,M,1345,185387,126933,122356,0.6846920226337337,N
7616,1991,RANIPET,R. SUNDARAMURTHY,N,IND,M,260,185387,126933,122356,0.6846920226337337,N
7617,1991,RANIPET,V.K. ARUMUGAM,N,IND,M,151,185387,126933,122356,0.6846920226337337,N
7618,1991,ARCOT,VISWANATHAN G.,W,ADMK,M,61712,143916,104697,100896,0.7274868673392813,N
7619,1991,ARCOT,GAJAPATHI T.R.,N,DMK,M,27439,143916,104697,100896,0.7274868673392813,N
7620,1991,ARCOT,POONGAVANAM,N,PMK,M,10913,143916,104697,100896,0.7274868673392813,N
7621,1991,ARCOT,MURUGESAN R.,N,JP,M,454,143916,104697,100896,0.7274868673392813,N
7622,1991,ARCOT,RAMU N.,N,TMM,M,378,143916,104697,100896,0.7274868673392813,N
7623,1991,KATPADI,K.M. KALAISELVI,W,ADMK,F,63005,173715,115998,111652,0.6677488990588032,N
7624,1991,KATPADI,DURAIMURUGAN,N,DMK,M,36866,173715,115998,111652,0.6677488990588032,N
7625,1991,KATPADI,M. DAMODARAN,N,PMK,M,8778,173715,115998,111652,0.6677488990588032,N
7626,1991,KATPADI,G. SUBRAMANI,N,IND,M,1980,173715,115998,111652,0.6677488990588032,N
7627,1991,KATPADI,K.P. NAVOKOTIN,N,JP,M,553,173715,115998,111652,0.6677488990588032,N
7627,1991,KATPADI,K.P. NAVOKOTIN,N,JP,M,553,173715,115998,111652,0.6677488990588032,N
7628,1991,KATPADI,G. EKAMBARAM,N,IND,M,206,173715,115998,111652,0.6677488990588032,N
7628,1991,KATPADI,G. EKAMBARAM,N,IND,M,206,173715,115998,111652,0.6677488990588032,N
7629,1991,KATPADI,R.V. DAMODARAN,N,IND,M,138,173715,115998,111652,0.6677488990588032,N
7630,1991,KATPADI,E. RAVICHANDARA,N,IND,M,126,173715,115998,111652,0.6677488990588032,N
7631,1991,GUDIYATHAM,DHANDAYUDAPANI V.,W,INC,M,63796,157089,101899,99053,0.6486704988891647,N
7632,1991,GUDIYATHAM,PARAMASIVAM R.,N,CPM,M,28897,157089,101899,99053,0.6486704988891647,N
7633,1991,GUDIYATHAM,RAJAVEL S.R.,N,PMK,M,3323,157089,101899,99053,0.6486704988891647,N
7634,1991,GUDIYATHAM,PRABAKARAN D.G.,N,BJP,M,2390,157089,101899,99053,0.6486704988891647,W
7635,1991,GUDIYATHAM,GUNSEKARAN D.,N,TMM,M,268,157089,101899,99053,0.6486704988891647,W
7636,1991,GUDIYATHAM,RAMACHANDARAN D.,N,IND,M,210,157089,101899,99053,0.6486704988891647,N
7637,1991,GUDIYATHAM,LOGU C.,N,IND,M,169,157089,101899,99053,0.6486704988891647,N
7638,1991,PERNAMBUT,PARANDAMAN J.,W,ADMK,M,67398,161962,103868,99784,0.6413109247848261,N
7639,1991,PERNAMBUT,GOVINDAN V.,N,DMK,M,24900,161962,103868,99784,0.6413109247848261,N
7639,1991,PERNAMBUT,GOVINDAN V.,N,DMK,M,24900,161962,103868,99784,0.6413109247848261,W
7640,1991,PERNAMBUT,VENTAKTASAMY A.C.,N,BJP,M,3870,161962,103868,99784,0.6413109247848261,N
7641,1991,PERNAMBUT,PANDIAN S.S.,N,PMK,M,2566,161962,103868,99784,0.6413109247848261,N
7642,1991,PERNAMBUT,THIRUMAL T.,N,JP,M,646,161962,103868,99784,0.6413109247848261,N
7643,1991,PERNAMBUT,SUBRAMANI P.,N,IND,M,260,161962,103868,99784,0.6413109247848261,W
7644,1991,PERNAMBUT,CHINNAKUPPAN M.,N,IND,M,144,161962,103868,99784,0.6413109247848261,N
7645,1991,VANIAYAMBADI,SAMPATH E.,W,INC,M,53354,172507,99517,97046,0.5768867350310423,N
7646,1991,VANIAYAMBADI,ABDUL HAMEED A.,N,DMK,M,33523,172507,99517,97046,0.5768867350310423,N
7646,1991,VANIAYAMBADI,ABDUL HAMEED A.,N,DMK,M,33523,172507,99517,97046,0.5768867350310423,W
7647,1991,VANIAYAMBADI,MAJID A.P.A.,N,TMUL,M,4973,172507,99517,97046,0.5768867350310423,N
7648,1991,VANIAYAMBADI,JAISANKAR G.S,N,BJP,M,3407,172507,99517,97046,0.5768867350310423,N
7649,1991,VANIAYAMBADI,MANICKAM M.,N,IND,M,279,172507,99517,97046,0.5768867350310423,N
7650,1991,VANIAYAMBADI,CHANDIORAN S.,N,IND,M,247,172507,99517,97046,0.5768867350310423,N
7650,1991,VANIAYAMBADI,CHANDIORAN S.,N,IND,M,247,172507,99517,97046,0.5768867350310423,N
7651,1991,VANIAYAMBADI,GOVINDAN P.,N,IND,M,232,172507,99517,97046,0.5768867350310423,N
7652,1991,VANIAYAMBADI,PALANISAMY K.,N,ICS(SCS),M,231,172507,99517,97046,0.5768867350310423,N
7653,1991,VANIAYAMBADI,THOMASS S.,N,IND,M,219,172507,99517,97046,0.5768867350310423,N
7653,1991,VANIAYAMBADI,THOMASS S.,N,IND,M,219,172507,99517,97046,0.5768867350310423,N
7654,1991,VANIAYAMBADI,GOVINDASWAMY S.,N,TMM,M,168,172507,99517,97046,0.5768867350310423,N
7655,1991,VANIAYAMBADI,GHOUSE BAI,N,IND,M,145,172507,99517,97046,0.5768867350310423,N
7655,1991,VANIAYAMBADI,GHOUSE BAI,N,IND,M,145,172507,99517,97046,0.5768867350310423,N
7656,1991,VANIAYAMBADI,VENTATESAN V.T.,N,IND,M,125,172507,99517,97046,0.5768867350310423,N
7656,1991,VANIAYAMBADI,VENTATESAN V.T.,N,IND,M,125,172507,99517,97046,0.5768867350310423,N
7657,1991,VANIAYAMBADI,VADIVELU V.N.,N,IJP,M,76,172507,99517,97046,0.5768867350310423,W
7658,1991,VANIAYAMBADI,SURIYAMOORTHY R.N.,N,IND,M,67,172507,99517,97046,0.5768867350310423,N
7658,1991,VANIAYAMBADI,SURIYAMOORTHY R.N.,N,IND,M,67,172507,99517,97046,0.5768867350310423,N
7659,1991,NATRAMPALLI,INDRAKUMARI R.,W,ADMK,F,81446,176023,123398,119682,0.7010333876822915,N
7660,1991,NATRAMPALLI,RAJA N.K.,N,DMK,M,33917,176023,123398,119682,0.7010333876822915,N
7661,1991,NATRAMPALLI,MAHENDIRAN A.C.,N,PMK,M,3837,176023,123398,119682,0.7010333876822915,N
7661,1991,NATRAMPALLI,MAHENDIRAN A.C.,N,PMK,M,3837,176023,123398,119682,0.7010333876822915,N
7662,1991,NATRAMPALLI,THATHAPPAN V.N.,N,AJP,M,329,176023,123398,119682,0.7010333876822915,N
7663,1991,NATRAMPALLI,RAMASAMY V.,N,IND,M,153,176023,123398,119682,0.7010333876822915,N
7664,1991,TIRUPPATTUR,SUNDARVEL A.K.C.,W,ADMK,M,69402,181330,115461,111503,0.6367451607566316,N
7665,1991,TIRUPPATTUR,SUNDARAM B,N,DMK,M,33498,181330,115461,111503,0.6367451607566316,N
7666,1991,TIRUPPATTUR,NATARAJA S.,N,PMK,M,7137,181330,115461,111503,0.6367451607566316,N
7667,1991,TIRUPPATTUR,ANBU A.,N,BJP,M,945,181330,115461,111503,0.6367451607566316,N
7667,1991,TIRUPPATTUR,ANBU A.,N,BJP,M,945,181330,115461,111503,0.6367451607566316,N
7668,1991,TIRUPPATTUR,RAJA T.V.,N,IND,M,237,181330,115461,111503,0.6367451607566316,W
7669,1991,TIRUPPATTUR,VAIKUNTHA RAO K.,N,IND,M,153,181330,115461,111503,0.6367451607566316,N
7670,1991,TIRUPPATTUR,MANOKARAN T.P.,N,IND,M,131,181330,115461,111503,0.6367451607566316,N
7671,1991,CHENGAM,P. VEERA PANDIYAN,W,ADMK,M,54611,144912,97856,92081,0.6752787898862758,N
7671,1991,CHENGAM,P. VEERA PANDIYAN,W,ADMK,M,54611,144912,97856,92081,0.6752787898862758,W
7672,1991,CHENGAM,K. MUNUSAMY,N,JD,M,16994,144912,97856,92081,0.6752787898862758,N
7673,1991,CHENGAM,M. ANNAPPAN,N,PMK,M,11283,144912,97856,92081,0.6752787898862758,N
7674,1991,CHENGAM,T. SAMIKKANNU,N,IND,M,7056,144912,97856,92081,0.6752787898862758,N
7675,1991,CHENGAM,K. KESAVALU,N,BJP,M,1109,144912,97856,92081,0.6752787898862758,N
7676,1991,CHENGAM,V. NARAYANASAMY,N,IND,M,459,144912,97856,92081,0.6752787898862758,N
7676,1991,CHENGAM,V. NARAYANASAMY,N,IND,M,459,144912,97856,92081,0.6752787898862758,N
7677,1991,CHENGAM,P. DHANAPAL,N,IND,M,274,144912,97856,92081,0.6752787898862758,W
7678,1991,CHENGAM,A. RAMACHANDARAN,N,IND,M,187,144912,97856,92081,0.6752787898862758,N
7679,1991,CHENGAM,P. GOVINDARAJ,N,IND,M,108,144912,97856,92081,0.6752787898862758,N
7680,1991,THANDARAMBATTU,SUNDARAM M.K.,W,ADMK,M,69433,154707,111625,108047,0.7215252057114416,N
7681,1991,THANDARAMBATTU,PONMUDI D.,N,DMK,M,32570,154707,111625,108047,0.7215252057114416,N
7682,1991,THANDARAMBATTU,BABU KANDAR S.,N,PMK,M,5212,154707,111625,108047,0.7215252057114416,N
7683,1991,THANDARAMBATTU,DEVARAJ P.,N,IND,M,308,154707,111625,108047,0.7215252057114416,N
7684,1991,THANDARAMBATTU,NARAYANASAMY P.,N,IND,M,274,154707,111625,108047,0.7215252057114416,N
7685,1991,THANDARAMBATTU,MANI A.,N,TMM,M,250,154707,111625,108047,0.7215252057114416,N
7685,1991,THANDARAMBATTU,MANI A.,N,TMM,M,250,154707,111625,108047,0.7215252057114416,N
7686,1991,TIRUVANNAMALAI,KANNAN V.,W,INC,M,67034,171857,117301,113737,0.6825500270573791,N
7687,1991,TIRUVANNAMALAI,PITCHANDI K.,N,DMK,M,38115,171857,117301,113737,0.6825500270573791,N
7688,1991,TIRUVANNAMALAI,SHANMUGASUNDARAM M./,N,PMK,M,6887,171857,117301,113737,0.6825500270573791,W
7689,1991,TIRUVANNAMALAI,KRISHNAN A.,N,JP,M,399,171857,117301,113737,0.6825500270573791,N
7690,1991,TIRUVANNAMALAI,SUBBIAH N.,N,IND,M,328,171857,117301,113737,0.6825500270573791,N
7691,1991,TIRUVANNAMALAI,KANNAN C.,N,IND,M,304,171857,117301,113737,0.6825500270573791,N
7691,1991,TIRUVANNAMALAI,KANNAN C.,N,IND,M,304,171857,117301,113737,0.6825500270573791,N
7692,1991,TIRUVANNAMALAI,SOMSUNDARAM T.K.,N,IND,M,281,171857,117301,113737,0.6825500270573791,N
7693,1991,TIRUVANNAMALAI,GEVAN PRABHAKAR A.,N,TMM,M,219,171857,117301,113737,0.6825500270573791,N
7694,1991,TIRUVANNAMALAI,PICHANDI V.,N,IND,M,170,171857,117301,113737,0.6825500270573791,N
7695,1991,KALASAPAKKAM,SUNDARASAMI M.,W,INC,M,65096,156148,117508,113497,0.7525424597177037,N
7696,1991,KALASAPAKKAM,THIRUVENGADAM P.S.,N,DMK,M,32152,156148,117508,113497,0.7525424597177037,N
7697,1991,KALASAPAKKAM,KALAISELVAN R.,N,PMK,M,12762,156148,117508,113497,0.7525424597177037,N
7698,1991,KALASAPAKKAM,SRIPATHI P.,N,BJP,M,1501,156148,117508,113497,0.7525424597177037,N
7699,1991,KALASAPAKKAM,PRAPHU S.,N,IND,M,984,156148,117508,113497,0.7525424597177037,N
7700,1991,KALASAPAKKAM,SARAVANAN M.,N,IND,M,668,156148,117508,113497,0.7525424597177037,N
7701,1991,KALASAPAKKAM,KASI T.,N,IND,M,334,156148,117508,113497,0.7525424597177037,W
7702,1991,POLUR,T. VEDIYAPPAN,W,ADMK,M,60262,151807,101913,97001,0.6713326789937223,N
7703,1991,POLUR,A. REJENDRAN,N,DMK,M,21637,151807,101913,97001,0.6713326789937223,W
7703,1991,POLUR,A. REJENDRAN,N,DMK,M,21637,151807,101913,97001,0.6713326789937223,W
7704,1991,POLUR,K.G. ELUMALAI,N,PMK,M,13026,151807,101913,97001,0.6713326789937223,N
7705,1991,POLUR,SANTHA S.,N,AMI,F,705,151807,101913,97001,0.6713326789937223,N
7706,1991,POLUR,M. ANNAMALAI,N,IND,M,505,151807,101913,97001,0.6713326789937223,N
7707,1991,POLUR,A. CHANNAPPA GOUNDER,N,IND,M,341,151807,101913,97001,0.6713326789937223,N
7708,1991,POLUR,K. CHINNADURAI,N,IND,M,275,151807,101913,97001,0.6713326789937223,N
7708,1991,POLUR,K. CHINNADURAI,N,IND,M,275,151807,101913,97001,0.6713326789937223,N
7709,1991,POLUR,V.L.A. PICHANDI,N,IND,M,152,151807,101913,97001,0.6713326789937223,N
7710,1991,POLUR,M. JAYABALAM,N,IND,M,98,151807,101913,97001,0.6713326789937223,W
7711,1991,ANAICUT,DHARAMALINGAM K.,W,ADMK,M,54413,161182,100310,94484,0.6223399635194997,N
7712,1991,ANAICUT,KANNAN S.P.,N,DMK,M,18880,161182,100310,94484,0.6223399635194997,N
7713,1991,ANAICUT,MOHAN R.,N,PMK,M,17163,161182,100310,94484,0.6223399635194997,W
7714,1991,ANAICUT,PALANIVELAN A.,N,IND,M,1872,161182,100310,94484,0.6223399635194997,N
7715,1991,ANAICUT,GOVINDA RAO,N,IND,M,594,161182,100310,94484,0.6223399635194997,N
7716,1991,ANAICUT,SAMPATHU T.,N,TMM,M,436,161182,100310,94484,0.6223399635194997,N
7717,1991,ANAICUT,VARADHARAJAN A.,N,JP,M,383,161182,100310,94484,0.6223399635194997,N
7717,1991,ANAICUT,VARADHARAJAN A.,N,JP,M,383,161182,100310,94484,0.6223399635194997,N
7718,1991,ANAICUT,VISWANATHAN G.,N,AMI,M,269,161182,100310,94484,0.6223399635194997,N
7719,1991,ANAICUT,LAKSHMANAN N.,N,IND,M,207,161182,100310,94484,0.6223399635194997,N
7720,1991,ANAICUT,MOHANRAJ N.S.,N,IND,M,137,161182,100310,94484,0.6223399635194997,N
7721,1991,ANAICUT,RAJENDRAN K.,N,IND,M,130,161182,100310,94484,0.6223399635194997,N
7721,1991,ANAICUT,RAJENDRAN K.,N,IND,M,130,161182,100310,94484,0.6223399635194997,N
7722,1991,VELLORE,GNANASEKARAN C.,W,INC,M,60698,192744,106184,104111,0.55090690241979,N
7722,1991,VELLORE,GNANASEKARAN C.,W,INC,M,60698,192744,106184,104111,0.55090690241979,W
7723,1991,VELLORE,RAMALINGAM A.M.,N,DMK,M,37632,192744,106184,104111,0.55090690241979,N
7724,1991,VELLORE,HABIBULLAH M.M.,N,MUL,M,3973,192744,106184,104111,0.55090690241979,N
7724,1991,VELLORE,HABIBULLAH M.M.,N,MUL,M,3973,192744,106184,104111,0.55090690241979,N
7725,1991,VELLORE,LOGANATHAN R.,N,JP,M,828,192744,106184,104111,0.55090690241979,N
